ngram,freq
ALPATYCH,-8.346790766471857
TEMERITY,-12.551483385862824
RESIGNEDLY,-13.244630566422769
HARDEST,-11.858336205302878
OCCASIONS,-11.635192653988668
SYMPATHIZE,-11.635192653988668
DUMPS,-13.244630566422769
DUMMY,-13.244630566422769
TALES,-10.759723916634767
UNWELL,-11.047405989086549
OVERPOWERING,-13.244630566422769
RECIPROCATED,-13.244630566422769
CRITICIZED,-11.858336205302878
PUPPY,-13.244630566422769
PERE,-11.858336205302878
UNSUCCESSFUL,-12.146018277754658
SOUP,-11.047405989086549
GENIAL,-12.146018277754658
CHATTERING,-11.858336205302878
SUNK,-10.679681208961231
OPPRESSION,-13.244630566422769
MERCI,-12.146018277754658
SHOVELED,-13.244630566422769
PROCEEDED,-11.452871097194713
COACHMEN,-11.452871097194713
SLEIGHS,-10.846735293624398
LODGES,-11.298720417367456
LADEN,-11.858336205302878
OVERCOAT,-10.200108128699345
AKIMBO,-11.858336205302878
AMUSEMENT,-11.298720417367456
CHURLISH,-13.244630566422769
HEIRESS,-10.942045473428722
AMUSINGLY,-13.244630566422769
HARM,-9.94879370041844
GOODHUMORED,-12.551483385862824
VALETS,-11.452871097194713
HIDEOUS,-13.244630566422769
STARTS,-12.146018277754658
ROW,-10.411417222366552
MEANTIME,-12.551483385862824
MAIDSERVANTS,-12.146018277754658
MARIE,-11.165189024742933
LOOSE,-10.411417222366552
OUTLINES,-12.551483385862824
UNOBTRUSIVE,-13.244630566422769
BOURIENNES,-10.60557323680751
TOILET,-11.635192653988668
RENDERED,-10.846735293624398
SMARTENED,-13.244630566422769
DEVISE,-11.635192653988668
ESTEEM,-11.047405989086549
BETRAY,-11.635192653988668
DECLINE,-11.298720417367456
OFFERS,-11.452871097194713
PROLONG,-12.551483385862824
BANTER,-12.551483385862824
INSISTENCE,-12.551483385862824
BLOTCHES,-13.244630566422769
UNATTRACTIVE,-12.551483385862824
MARTYRLIKE,-13.244630566422769
SUBMITTED,-10.759723916634767
MAROON,-12.146018277754658
FETCHED,-11.047405989086549
ADORNMENT,-13.244630566422769
CHANGES,-10.846735293624398
PALEBLUE,-13.244630566422769
DECIDEDLY,-11.858336205302878
CLASPING,-12.551483385862824
PREFER,-11.452871097194713
EVERYDAY,-11.298720417367456
KATIE,-11.635192653988668
FORETASTE,-13.244630566422769
ARTISTIC,-12.551483385862824
KATIES,-13.244630566422769
CHIRPING,-12.551483385862824
SILENCED,-12.551483385862824
SHININGLY,-13.244630566422769
INSIST,-11.858336205302878
COIFFURE,-11.298720417367456
STRUGGLING,-10.759723916634767
GUISE,-12.146018277754658
FRIGHTEN,-11.452871097194713
SHAKEN,-12.146018277754658
LISES,-12.146018277754658
DOMINANT,-13.244630566422769
STRANGELY,-10.200108128699345
TOTALLY,-11.635192653988668
FANCIED,-10.846735293624398
APPALLED,-12.146018277754658
LAMP,-11.298720417367456
STRONGEST,-12.146018277754658
LONGING,-11.452871097194713
STIFLE,-11.452871097194713
RENOUNCE,-11.165189024742933
THYSELF,-11.635192653988668
MAYEST,-13.244630566422769
FORBIDDEN,-11.165189024742933
CURIOUSLY,-13.244630566422769
NOTING,-11.858336205302878
SMELLING,-13.244630566422769
POMADE,-13.244630566422769
QUICKWITTED,-13.244630566422769
FACULTY,-11.635192653988668
INVALUABLE,-12.551483385862824
IMPERTURBABLE,-12.146018277754658
LACKING,-10.942045473428722
DUMB,-11.858336205302878
INTRODUCTION,-13.244630566422769
BETRAYS,-13.244630566422769
IMPROPRIETY,-12.551483385862824
INSPIRES,-12.146018277754658
SUPERCILIOUS,-13.244630566422769
CHATTY,-13.244630566422769
ASSUMPTION,-10.846735293624398
SEMI,-13.244630566422769
LONGESTABLISHED,-12.551483385862824
EXISTED,-10.025754741554568
READILY,-10.472041844182987
ANNETTES,-12.551483385862824
GOINGS,-12.551483385862824
DOINGS,-11.165189024742933
PINING,-12.551483385862824
PEARL,-13.244630566422769
CITY,-9.054975824396342
PETITE,-13.244630566422769
GENTILLE,-13.244630566422769
SHALLOW,-12.551483385862824
BRAGGART,-13.244630566422769
SPECIMEN,-13.244630566422769
ANGERED,-11.858336205302878
REVIVED,-12.146018277754658
UNSETTLED,-12.551483385862824
JUSTLY,-12.146018277754658
CLASHED,-13.244630566422769
UNTHINKABLE,-11.452871097194713
IMMEDIATE,-11.165189024742933
PROPOSING,-11.452871097194713
BIRTH,-11.452871097194713
UNBECOMING,-12.551483385862824
ANATOLES,-10.60557323680751
IRRITABLY,-11.452871097194713
SHAMELESS,-12.551483385862824
IGNORES,-13.244630566422769
BEFRIEND,-13.244630566422769
SURVEYED,-12.551483385862824
ECCENTRICITIES,-13.244630566422769
QUESTIONING,-10.536580365320559
INTERCEDED,-13.244630566422769
DAUGHTERIN,-12.146018277754658
HOPES,-10.10913635049362
SONIN,-13.244630566422769
PRINCIPLES,-11.298720417367456
ABOVEBOARD,-13.244630566422769
FRANKLY,-10.679681208961231
CRAFTY,-11.858336205302878
FUTILITY,-13.244630566422769
KEENSIGHTED,-13.244630566422769
KINSMAN,-12.146018277754658
REASONING,-10.472041844182987
MAGNANIMOUS,-11.047405989086549
DREAMS,-10.846735293624398
RESERVED,-11.452871097194713
CORDIAL,-11.452871097194713
DEVILISH,-12.551483385862824
INTEND,-11.858336205302878
DEVOTE,-11.452871097194713
SEDUCED,-13.244630566422769
SA,-11.858336205302878
PAUVRE,-11.452871097194713
YIELDING,-11.298720417367456
SEDUCER,-12.551483385862824
CALCULATION,-11.858336205302878
GUIDED,-10.472041844182987
HEARS,-11.298720417367456
TRUMPET,-13.244630566422769
ULTERIOR,-13.244630566422769
SPECTACLE,-11.165189024742933
SUDDENNESS,-13.244630566422769
PROMPT,-12.146018277754658
COARSEST,-13.244630566422769
INTIMATELY,-11.858336205302878
FEARFUL,-11.858336205302878
LOVES,-10.536580365320559
ETIQUETTE,-12.551483385862824
REBUKING,-13.244630566422769
NIGHTCAP,-10.846735293624398
DISHEVELED,-11.298720417367456
LUMPS,-13.244630566422769
SNORTING,-12.146018277754658
INSULTED,-11.165189024742933
INSULT,-10.679681208961231
RUNS,-11.635192653988668
FR,-11.635192653988668
PACIFYING,-12.551483385862824
UNDRESS,-11.047405989086549
NIGHTSHIRT,-13.244630566422769
DRIEDUP,-13.244630566422769
UNALTERED,-13.244630566422769
INQUISITIVE,-11.452871097194713
EMERGED,-11.165189024742933
COUCH,-11.298720417367456
ROMANCE,-11.635192653988668
TIKHONS,-12.146018277754658
CAREFUL,-10.472041844182987
TREATMENT,-11.047405989086549
PAINSTAKING,-11.635192653988668
CLENCHED,-12.146018277754658
ARITHMETIC,-13.244630566422769
PUPIL,-11.858336205302878
REFER,-11.635192653988668
DISAPPROVAL,-11.298720417367456
SUBMIT,-10.354258808526604
DOWRY,-11.165189024742933
BARGAIN,-13.244630566422769
MAIDEN,-10.942045473428722
LIFES,-11.452871097194713
FOG,-10.300191587256329
UNTRUE,-11.452871097194713
HORRIFIED,-10.472041844182987
SCREAM,-11.452871097194713
INCIDENT,-11.452871097194713
RADIANCE,-13.244630566422769
CORE,-13.244630566422769
REGRETTING,-11.635192653988668
SENSIBILITY,-11.635192653988668
SNUFF,-11.635192653988668
POSITIVELY,-11.298720417367456
HUMBUG,-11.635192653988668
AMELIES,-13.244630566422769
REPENTS,-13.244630566422769
MIDWINTER,-12.551483385862824
IMPROVED,-10.942045473428722
NIKOLENKA,-10.942045473428722
WA,-13.244630566422769
COMFORTED,-11.047405989086549
TEATIME,-12.551483385862824
ADROITLY,-12.551483385862824
GIFTED,-11.858336205302878
SHADES,-12.146018277754658
PRICKED,-12.146018277754658
MEAL,-11.858336205302878
SENSITIVE,-11.165189024742933
WRIGGLING,-12.551483385862824
HONEY,-10.846735293624398
SLYBOOTS,-13.244630566422769
AFFECT,-11.452871097194713
GLEEFUL,-11.858336205302878
CRYBABIES,-13.244630566422769
BLUBBERERS,-13.244630566422769
NIKOLENKAS,-12.551483385862824
BRUTES,-12.551483385862824
THERED,-13.244630566422769
HEAP,-10.679681208961231
GOOSE,-11.858336205302878
ECSTATICALLY,-11.452871097194713
EARNESTLY,-12.551483385862824
NAMESAKE,-12.551483385862824
NINEYEAR,-13.244630566422769
BRIGADIER,-13.244630566422769
RETIRING,-11.298720417367456
KEYHOLE,-13.244630566422769
INTONATIONS,-11.858336205302878
SURGEON,-12.146018277754658
ADMITS,-12.146018277754658
SCHELLING,-12.551483385862824
SCHOSS,-10.472041844182987
PUFFED,-12.551483385862824
BALLOON,-11.298720417367456
PLUMPED,-12.551483385862824
REREAD,-11.858336205302878
PROOFS,-11.298720417367456
QUARRELS,-11.635192653988668
GRANNY,-13.244630566422769
AGES,-11.298720417367456
IMPERCEPTIBLY,-11.298720417367456
CRADLE,-12.551483385862824
MANHOOD,-11.858336205302878
GROWTH,-12.551483385862824
STAGES,-11.298720417367456
BEINGS,-11.298720417367456
SUCK,-12.551483385862824
CHARMINGLY,-13.244630566422769
DESCRIBES,-12.551483385862824
DESCRIPTIVE,-13.244630566422769
BRAVER,-12.551483385862824
WEEK,-9.810643361937622
DRAFTS,-13.244630566422769
SUPERVISION,-13.244630566422769
SOLICITUDE,-11.858336205302878
COMMISSIONED,-12.551483385862824
OPPORTUNITIES,-11.858336205302878
DUKE,-9.778894663623042
CONSTANTINE,-12.146018277754658
PAVLOVICH,-11.858336205302878
PRESUMABLY,-13.244630566422769
DUKES,-11.047405989086549
TWELFTH,-11.858336205302878
ISMAYLOV,-12.551483385862824
WELLPROVISIONED,-13.244630566422769
JEWS,-12.551483385862824
TEMPTING,-12.146018277754658
WARES,-12.551483385862824
FEAST,-11.452871097194713
CELEBRATING,-12.551483385862824
AWARDS,-12.146018277754658
EXPEDITIONS,-12.146018277754658
CAROLINE,-13.244630566422769
RESTAURANT,-12.551483385862824
WAITRESSES,-13.244630566422769
CORNETCY,-13.244630566422769
BOUGHT,-10.248898292868777
DEBT,-11.452871097194713
PLAYMATE,-12.551483385862824
SHABBY,-11.452871097194713
LINED,-11.452871097194713
KNOT,-10.846735293624398
TRIP,-12.146018277754658
PARADING,-12.551483385862824
CONVEYED,-11.165189024742933
PROVIDED,-11.165189024742933
PRIDED,-13.244630566422769
CAPTAINCY,-12.551483385862824
PROMPTITUDE,-13.244630566422769
ACCURACY,-11.635192653988668
SATISFACTORILY,-12.551483385862824
RECOMMENDATION,-12.146018277754658
ALLOTTED,-11.858336205302878
CHESS,-11.635192653988668
ACCURATE,-12.551483385862824
PYRAMID,-13.244630566422769
CHESSMEN,-12.146018277754658
BERGS,-10.846735293624398
OPPONENTS,-11.047405989086549
PAWN,-12.551483385862824
PETISENFANS,-13.244630566422769
ALLAY,-12.551483385862824
CUSHAY,-13.244630566422769
DORMIR,-13.244630566422769
OMIT,-12.146018277754658
REPLACE,-11.858336205302878
DREAD,-11.047405989086549
INSINCERE,-11.452871097194713
MARTIAL,-11.165189024742933
SWAGGER,-12.146018277754658
BARITONE,-12.146018277754658
BESPATTERED,-11.858336205302878
LANDLADY,-13.244630566422769
POPPED,-12.146018277754658
CORDING,-13.244630566422769
TSAREVICH,-10.846735293624398
REVELS,-12.551483385862824
EYING,-13.244630566422769
SOFTEN,-12.146018277754658
RUDENESS,-12.146018277754658
HOSTS,-11.452871097194713
CLEANEST,-12.551483385862824
SPECK,-12.551483385862824
PIG,-11.858336205302878
GABRIEL,-11.635192653988668
ENCLOSED,-12.551483385862824
DREAMER,-12.551483385862824
EVERYTHINGS,-12.146018277754658
GUARDSMEN,-13.244630566422769
IRASCIBILITY,-13.244630566422769
RELATE,-10.759723916634767
GUSTO,-13.244630566422769
GALICIA,-13.244630566422769
IRREGULARITY,-12.551483385862824
ARNAUTS,-12.551483385862824
TSAREVICHS,-13.244630566422769
REGULATIONS,-11.047405989086549
LORDS,-13.244630566422769
COMPLACENCY,-12.146018277754658
STORMED,-11.452871097194713
ALBANIANS,-13.244630566422769
SIBERIA,-11.165189024742933
SAGACIOUS,-12.551483385862824
LIGHTING,-10.846735293624398
TRUTHFUL,-13.244630566422769
LAPSED,-13.244630566422769
FALSEHOOD,-11.047405989086549
NARRATORS,-13.244630566422769
AFLAME,-13.244630566422769
SLASHED,-13.244630566422769
FRENZY,-12.146018277754658
EXPERIENCES,-11.858336205302878
ASSISTANCE,-11.298720417367456
RECOUNTING,-12.146018277754658
ALLOWANCE,-11.858336205302878
UNCONQUERABLE,-13.244630566422769
CONDESCEND,-12.146018277754658
EXASPERATION,-11.635192653988668
SELFPOSSESSION,-13.244630566422769
AUTHORITY,-9.877334736436294
DUEL,-9.912426056247565
DRUBETSKOY,-10.300191587256329
DISPLEASE,-12.551483385862824
FRIDAY,-11.635192653988668
OMITTED,-11.635192653988668
WORRIED,-10.679681208961231
FRAIL,-12.551483385862824
HATED,-10.759723916634767
CAMPAIGNING,-12.146018277754658
ALLIED,-12.146018277754658
WHEELED,-12.551483385862824
SHOWY,-12.551483385862824
BANDSMEN,-13.244630566422769
ROAN,-12.551483385862824
BRAZEN,-13.244630566422769
LINSTOCKS,-12.551483385862824
CRAWLED,-12.146018277754658
WAISTS,-13.244630566422769
NECKS,-11.165189024742933
STIFF,-11.635192653988668
COLLARS,-12.551483385862824
SCARVES,-12.146018277754658
DECORATIONS,-10.759723916634767
POMADED,-11.452871097194713
WEAPONS,-11.047405989086549
GROOMED,-12.146018277754658
SATIN,-11.452871097194713
WETTED,-13.244630566422769
INSIGNIFICANCE,-10.846735293624398
OCEAN,-13.244630566422769
ACTIVITIES,-10.759723916634767
VAST,-10.536580365320559
GUST,-12.551483385862824
STREAMERS,-12.551483385862824
LANCES,-12.551483385862824
UNFOLDED,-11.858336205302878
STANDARDS,-10.536580365320559
STAFFS,-11.635192653988668
CROWING,-12.146018277754658
SUNRISE,-12.551483385862824
DEATHLIKE,-12.551483385862824
STILLNESS,-10.759723916634767
SUITES,-11.298720417367456
TRUMPETS,-13.244630566422769
TRUMPETERS,-12.551483385862824
DEAFENINGLY,-13.244630566422769
AWED,-12.146018277754658
MULTITUDE,-12.146018277754658
IMMENSITY,-13.244630566422769
CONSTITUTED,-11.047405989086549
SELFFORGETFULNESS,-12.551483385862824
ATOM,-12.146018277754658
CRIME,-10.60557323680751
DEEDS,-11.452871097194713
IMMINENCE,-13.244630566422769
FULLER,-12.551483385862824
IMMOBILITY,-12.146018277754658
COMPOSING,-12.551483385862824
FREELY,-10.679681208961231
UNDIVIDED,-12.551483385862824
TENSELY,-13.244630566422769
COCKED,-11.858336205302878
PEAKS,-12.551483385862824
RESONANT,-13.244630566422769
ECSTASY,-11.298720417367456
TRAIT,-11.635192653988668
TSARS,-10.679681208961231
LONGED,-10.354258808526604
EARNED,-12.551483385862824
GEORGES,-10.846735293624398
INJURE,-12.551483385862824
RAPTURE,-10.679681208961231
UNDECIDED,-10.759723916634767
INDECISION,-10.942045473428722
GROIN,-13.244630566422769
BAY,-11.298720417367456
IRREGULARLY,-12.551483385862824
AIDES,-11.298720417367456
INDOLENTLY,-12.146018277754658
QUARREL,-10.60557323680751
AFFRONTS,-13.244630566422769
CEREMONIAL,-12.146018277754658
PURCHASED,-13.244630566422769
HORSEMAN,-11.858336205302878
SPURRED,-11.165189024742933
FOAMING,-13.244630566422769
MUZZLE,-12.551483385862824
BLISSFUL,-11.047405989086549
VEWY,-11.165189024742933
LEAP,-13.244630566422769
FARE,-12.551483385862824
ESSEN,-13.244630566422769
PROFIT,-11.635192653988668
FRIENDLINESS,-13.244630566422769
PREFERABLY,-13.244630566422769
CRINGE,-13.244630566422769
BRAINS,-11.858336205302878
COURTS,-11.635192653988668
STRENGTHENED,-11.165189024742933
GUARDSMANS,-12.146018277754658
EXALTED,-11.635192653988668
PERSONAGES,-10.679681208961231
MEDALS,-12.146018277754658
IMMEASURABLY,-12.146018277754658
HEARTILY,-11.635192653988668
WALTZ,-11.858336205302878
OBSEQUIOUS,-13.244630566422769
HEED,-11.635192653988668
SURMISED,-13.244630566422769
SUBORDINATION,-11.635192653988668
PRESCRIBED,-11.298720417367456
CODE,-10.942045473428722
TIGHTLACED,-13.244630566422769
CHAT,-11.858336205302878
UNWRITTEN,-11.858336205302878
ANNIHILATE,-12.146018277754658
FUSSING,-13.244630566422769
SURVEY,-12.146018277754658
WEYROTHERS,-11.047405989086549
APOLOGY,-13.244630566422769
GENTLEMANS,-11.165189024742933
PURPLEFACED,-13.244630566422769
PRESUMPTUOUS,-13.244630566422769
REGARDS,-11.298720417367456
DOLGORUKOV,-9.483430450729205
CENTERED,-10.942045473428722
ATTACH,-12.146018277754658
OBTAINING,-11.635192653988668
CONFERS,-13.244630566422769
RETINUES,-13.244630566422769
SCHWARTZENBERG,-13.244630566422769
TRIUMPHED,-13.244630566422769
COUNSELED,-13.244630566422769
CONFUTED,-13.244630566422769
CONCLUSIVE,-13.244630566422769
EVIDENCE,-11.635192653988668
UNDOUBTEDLY,-11.165189024742933
STRATEGIC,-11.298720417367456
OPERATIONS,-11.298720417367456
ORDAINED,-12.551483385862824
MANEUVER,-11.635192653988668
MAPS,-11.858336205302878
WARMEST,-12.551483385862824
ADVOCATES,-12.146018277754658
UPPERMOST,-12.551483385862824
UNJUST,-11.298720417367456
MINUTENESS,-12.551483385862824
FORESIGHT,-12.551483385862824
EVENTUALITY,-12.551483385862824
COMBINATION,-10.942045473428722
VALOR,-11.452871097194713
TRA,-13.244630566422769
DIRI,-13.244630566422769
DIRA,-13.244630566422769
CONSUL,-13.244630566422769
SUITABLE,-10.942045473428722
CHEF,-12.551483385862824
GOUVERNEMENT,-13.244630566422769
FRANCAIS,-12.551483385862824
DISLIKE,-11.858336205302878
ADROITNESS,-12.146018277754658
PLAYACTING,-13.244630566422769
MARKOV,-11.298720417367456
TALKATIVE,-12.146018277754658
PETITIONER,-12.551483385862824
NUISANCE,-11.635192653988668
LEVITY,-13.244630566422769
CONTACT,-11.635192653988668
OBEDIENT,-12.146018277754658
PROJECTING,-13.244630566422769
VIVACITY,-12.551483385862824
SHIFTINESS,-13.244630566422769
COOL,-12.551483385862824
INTENSITY,-12.146018277754658
ANIMOSITY,-12.146018277754658
ADAM,-12.146018277754658
CZARTORYSKI,-11.858336205302878
AUSTERLITZ,-9.312804933698443
SIXTEENTH,-12.146018277754658
HIGHROAD,-10.10913635049362
DISTINGUISHING,-12.146018277754658
CONVOYED,-12.551483385862824
SOTNYA,-13.244630566422769
WISCHAU,-11.452871097194713
SUNNY,-11.858336205302878
FROST,-10.066576736074822
PRECEDES,-12.551483385862824
INACTIVITY,-11.858336205302878
DWOWN,-13.244630566422769
GWIEF,-13.244630566422769
ROADSIDE,-12.146018277754658
CAPTIVE,-11.452871097194713
DRAGOON,-11.165189024742933
ALSATIAN,-12.551483385862824
CORPORALS,-11.635192653988668
HORSECLOTHS,-11.858336205302878
EXCUSED,-12.146018277754658
SOLDIERLY,-12.551483385862824
FRESHNESS,-11.165189024742933
RICHEST,-11.452871097194713
GOODNATUREDLY,-12.551483385862824
ALLEY,-12.551483385862824
HATS,-11.858336205302878
ARRIVES,-11.858336205302878
CAVALCADE,-13.244630566422769
FESTIVE,-11.858336205302878
SHEDDING,-12.146018277754658
BEAMS,-11.165189024742933
DEATHLY,-13.244630566422769
SIRE,-9.810643361937622
LEVEL,-10.759723916634767
LIVELINESS,-12.146018277754658
FOURTEENYEAR,-12.551483385862824
POURED,-10.846735293624398
REMONSTRANCES,-13.244630566422769
REPRESENTED,-10.472041844182987
DEFEATED,-10.942045473428722
PETTY,-10.942045473428722
MARKET,-11.165189024742933
CHESTNUT,-10.759723916634767
PRONE,-12.146018277754658
REVOLTING,-12.551483385862824
SHOCKED,-11.858336205302878
SHUDDERED,-11.165189024742933
TAPPING,-11.858336205302878
SPUR,-12.551483385862824
UNCONCERNED,-13.244630566422769
DISMOUNTING,-11.635192653988668
QUELLE,-13.244630566422769
YIELDED,-11.047405989086549
RATION,-12.146018277754658
SONGS,-10.942045473428722
TWENTYYEAR,-13.244630566422769
UPLIFTED,-11.298720417367456
RESPONDED,-11.858336205302878
APPWOVE,-13.244630566422769
WANDERING,-11.858336205302878
MEMORABLE,-11.298720417367456
PRECEDING,-10.942045473428722
TENTHS,-11.858336205302878
VILLIER,-13.244630566422769
PHYSICIAN,-12.146018277754658
INDISPOSITION,-12.146018277754658
DAYBREAK,-11.635192653988668
SEVENTEENTH,-12.551483385862824
DEMANDING,-11.452871097194713
OUTPOSTS,-10.679681208961231
SAVARY,-11.858336205302878
VICTOR,-13.244630566422769
ACTUATED,-12.551483385862824
EIGHTEENTH,-11.858336205302878
NINETEENTH,-11.165189024742933
INTERCHANGE,-13.244630566422769
CIRCLES,-10.025754741554568
TWENTIETH,-11.452871097194713
DISPATCHING,-11.858336205302878
BIVOUACS,-12.146018277754658
TOWER,-11.452871097194713
REVOLVE,-12.551483385862824
LEVERS,-13.244630566422769
COGWHEELS,-12.146018277754658
CHIMES,-12.551483385862824
POP,-13.244630566422769
MECHANISM,-11.635192653988668
QUIESCENT,-13.244630566422769
AXLES,-13.244630566422769
COGS,-13.244630566422769
ENGAGE,-12.146018277754658
REVOLVING,-13.244630566422769
PULLEYS,-12.551483385862824
WHIRR,-12.551483385862824
LEVER,-12.551483385862824
CATCHES,-11.635192653988668
OBEYING,-11.858336205302878
KEN,-11.858336205302878
COMPLICATED,-10.679681208961231
PASSIONS,-10.60557323680751
REMORSE,-10.679681208961231
HUMILIATIONS,-13.244630566422769
OUTBURSTS,-12.551483385862824
SOCALLED,-11.047405989086549
DIAL,-13.244630566422769
TOLSTOY,-11.452871097194713
DYOU,-11.858336205302878
TEMPORIZE,-13.244630566422769
FEARS,-11.165189024742933
PRIZING,-13.244630566422769
METHOD,-10.846735293624398
CHAGRIN,-12.551483385862824
CUNCTATORS,-13.244630566422769
MAP,-10.472041844182987
EVENTUALITIES,-12.551483385862824
FLANKING,-13.244630566422769
DISADVANTAGE,-11.858336205302878
DEMONSTRATE,-12.146018277754658
DEFECTS,-12.146018277754658
MERITS,-11.858336205302878
BOTHERING,-12.551483385862824
HERR,-12.146018277754658
WIMPFEN,-13.244630566422769
COMTE,-11.635192653988668
LANGERON,-10.942045473428722
LICHTENSTEIN,-13.244630566422769
HOHENLOHE,-13.244630566422769
PRISHPRISH,-13.244630566422769
NAMES,-11.165189024742933
BACKBITER,-13.244630566422769
MILORADOVICH,-10.300191587256329
ARAKCHEEV,-9.607044406696383
NERVES,-11.635192653988668
RICE,-11.635192653988668
CUTLETS,-12.551483385862824
SHORTLY,-12.146018277754658
MARKED,-11.635192653988668
DROWSY,-12.551483385862824
CHAIRMAN,-12.146018277754658
PRESIDENT,-12.551483385862824
UNRESTRAINABLE,-13.244630566422769
RECONNOITER,-13.244630566422769
DICTATED,-12.146018277754658
HAUGHTY,-13.244630566422769
NOBLEMANS,-12.551483385862824
DIMENSIONS,-11.858336205302878
OSTRALITZ,-13.244630566422769
OFFICE,-11.165189024742933
ENVIRONS,-13.244630566422769
UNBUTTONED,-10.846735293624398
BULGED,-12.551483385862824
PODGY,-12.146018277754658
DROOP,-12.551483385862824
EMITTED,-11.858336205302878
SATISFYING,-11.858336205302878
HEADING,-12.551483385862824
KOBELNITZ,-12.146018277754658
SOKOLNITZ,-11.858336205302878
WOODED,-11.452871097194713
EXTENDS,-13.244630566422769
PONDS,-11.452871097194713
WHEREBY,-13.244630566422769
PURSUE,-11.635192653988668
SCHLAPPANITZ,-11.858336205302878
THUERASSA,-12.551483385862824
DEFILES,-13.244630566422769
BELLOWITZ,-13.244630566422769
GLISTENING,-11.635192653988668
WIDEOPEN,-11.165189024742933
TWISTED,-11.635192653988668
OUTWARDS,-12.551483385862824
STUBBORNLY,-12.146018277754658
DISAGREED,-12.551483385862824
ARRANGEMENTS,-10.200108128699345
TYPICALLY,-13.244630566422769
TWIRLED,-11.858336205302878
LONGEST,-13.244630566422769
ROTARY,-13.244630566422769
INIMICAL,-13.244630566422769
LURKING,-12.551483385862824
LATTERS,-11.858336205302878
IMPRESSIVE,-13.244630566422769
TWIRLING,-12.551483385862824
GEOGRAPHY,-12.146018277754658
PRZEBYSZEWSKI,-12.146018277754658
DOHKTUROV,-12.551483385862824
MIEN,-13.244630566422769
OUTSPREAD,-11.858336205302878
COMPLIED,-13.244630566422769
WHEREAS,-11.452871097194713
LANGERONS,-12.146018277754658
OBJECTIONS,-11.635192653988668
VALID,-12.146018277754658
SCHOOL,-12.551483385862824
MILLER,-12.551483385862824
WAKES,-12.551483385862824
SOPORIFIC,-13.244630566422769
DRONE,-12.146018277754658
SINK,-11.298720417367456
VIRULENTLY,-12.551483385862824
STING,-11.635192653988668
AUTHOR,-11.165189024742933
ARGUED,-11.452871097194713
RENDER,-11.047405989086549
WORTHLESS,-11.858336205302878
DOOM,-13.244630566422769
SUBTLY,-12.551483385862824
DISPUTING,-10.759723916634767
FOI,-12.146018277754658
RIDICULOUS,-10.60557323680751
QUENCHED,-13.244630566422769
SAVES,-13.244630566422769
MIDNIGHT,-10.679681208961231
VAGUE,-10.411417222366552
CONSIDERATIONS,-10.200108128699345
SERIES,-9.607044406696383
MEMORIES,-9.912426056247565
EMOTIONAL,-12.146018277754658
BILLETED,-12.551483385862824
FOGGY,-12.146018277754658
MOONLIGHT,-10.60557323680751
PRESENTIMENT,-11.165189024742933
PRESENTS,-10.300191587256329
EXPRESSES,-11.165189024742933
JUSTNESS,-13.244630566422769
UNDERTAKES,-13.244630566422769
DIVISIONSTIPULATES,-13.244630566422769
TRIUMPHS,-13.244630566422769
PLANNED,-11.165189024742933
NOMINALLY,-13.244630566422769
BETRAYED,-11.165189024742933
COACHMANS,-11.298720417367456
TEASING,-12.551483385862824
COOK,-10.153588113064453
TIT,-11.298720417367456
THRESH,-12.551483385862824
SLEEPINESS,-13.244630566422769
MISTY,-10.942045473428722
PEER,-13.244630566422769
GLIMMER,-13.244630566422769
UNMASK,-13.244630566422769
DECEIVERS,-13.244630566422769
DECEITFUL,-13.244630566422769
SLAP,-13.244630566422769
WATCHWORD,-13.244630566422769
SHAFT,-11.298720417367456
LIGHTER,-11.635192653988668
KNOLL,-9.53105849971846
GLADE,-12.146018277754658
MOON,-10.472041844182987
UNMELTED,-13.244630566422769
TACHE,-12.551483385862824
NA,-12.146018277754658
TASHA,-12.551483385862824
SUCCUMBING,-13.244630566422769
TVERSKAYA,-13.244630566422769
GURYEVS,-13.244630566422769
GURYEV,-13.244630566422769
LONGDRAWN,-12.551483385862824
FLARED,-10.942045473428722
AHAHAH,-13.244630566422769
RRRR,-13.244630566422769
FIDGETING,-13.244630566422769
PAWED,-13.244630566422769
FROZEN,-10.846735293624398
PRICKING,-12.146018277754658
PRODUCE,-10.411417222366552
VIVE,-10.300191587256329
LEMPEREUR,-10.200108128699345
LOOMING,-13.244630566422769
ELEPHANT,-13.244630566422769
PHENOMENON,-10.846735293624398
KINDLE,-11.858336205302878
FEDCHENKO,-13.244630566422769
MISTAKING,-12.146018277754658
GULLIES,-12.551483385862824
DISCOVERING,-12.551483385862824
MISTAKES,-10.60557323680751
HILLSIDE,-12.551483385862824
SAFER,-13.244630566422769
PICKETS,-12.146018277754658
WHIZZING,-13.244630566422769
PLAINTIVE,-11.858336205302878
PAN,-13.244630566422769
REPRESS,-11.452871097194713
INDUCED,-11.635192653988668
OCCASIONED,-11.452871097194713
PROCLAMATION,-10.248898292868777
WISPS,-12.551483385862824
EXPOSING,-11.635192653988668
BLOWS,-10.942045473428722
PLEA,-11.635192653988668
IMBUED,-11.858336205302878
HIRELINGS,-13.244630566422769
CONCLUDE,-11.298720417367456
BREAKFASTING,-12.551483385862824
TATTOO,-12.551483385862824
FLAMES,-10.300191587256329
SHEDS,-11.635192653988668
GUIDES,-12.551483385862824
HERALDS,-13.244630566422769
SWORDS,-11.047405989086549
